Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"14 Jedda Place, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131456814,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$670,000 ",4,2,2,610,m²,House,Sold on 11 Jun 2020
"18 Lister Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-133370690,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$788,000 ",9,8,1,404,m²,House,Sold on 01 Jun 2020
"381 McCullough Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-133284838,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Michelle Lee,https://i2.au.reastatic.net/150x200/85adb4edf7c09aed38a78e3f255a85902e691e1d4b88e9072a9ba0c58b00af0b/main.jpg,Sold,"$718,888 ",4,1,2,607,m²,House,Sold on 01 Jun 2020
"26 Samara Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-133064550,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Xavier Far,https://i2.au.reastatic.net/150x200/3a15678b91f52ee6f297eb71dc9e62bd3d17ef0e1e544515edbc26368b82c222/main.jpg,Sold,"$710,000 ",3,2,2,642,m²,House,Sold on 01 Jun 2020
"23 Pinecone Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-133058998,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Martin Ma,https://i2.au.reastatic.net/150x200/5de845c8c3f1f16d54e4c8f0079deb64b90a1cf8cf053f3e777e965972949af1/main.jpg,Sold,"$755,000 ",5,4,2,623,m²,House,Sold on 20 May 2020
"41 Keats Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-133075470,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Yvonne Huang,https://i2.au.reastatic.net/150x200/9996ef9dec9de1a2f972aff4c5f2925f8c70c024572c0480d0399240e0ac806a/main.jpg,Sold,"$427,000 ",3,1,1,607,m²,House,Sold on 27 Apr 2020
"7 Aldershot Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132875434,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Emily Xiong,https://i2.au.reastatic.net/150x200/d8a1d93a0740bbbaa88c5015863d2dae840ad32be0df2268776899c24f90735e/main.jpg,Sold,"$1,125,000 ",5,5,2,469,m²,House,Sold on 17 Apr 2020
"24 Lavinia Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132857818,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Adam Scott,https://i2.au.reastatic.net/150x200/dfa54a9ad4d111cb269eb077b5ce3835223bb030a7902c7eeabb4167eca09290/main.jpg,Sold,"$755,000 ",3,2,2,607,m²,House,Sold on 15 Apr 2020
"41 Devenish Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-133116506,https://i2.au.reastatic.net/340x64/5d007e613c5909613ad3307a437313a116534d92af28b969219b629f5c4aa954/logo.jpg,Henry Wong,https://i2.au.reastatic.net/150x200/b0fd4d27d191f62c95efdb4b50897da00e39b047d9fb7a7a5ab7176484890d90/main.jpg,Sold,"$885,000 ",4,2,2,765,m²,House,Sold on 21 Mar 2020
"56 Keats Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131977666,https://i2.au.reastatic.net/340x64/36ff9fb5b71d2ec9e5feff19a26c670671042d6307c523ae87c2d5f5c1e0e885/logo.jpg,Xavier Far,https://i2.au.reastatic.net/150x200/3a15678b91f52ee6f297eb71dc9e62bd3d17ef0e1e544515edbc26368b82c222/main.jpg,Sold,"$728,000 ",7,4,2,423,m²,House,Sold on 09 Mar 2020
"25 Woff Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132454494,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Gordon Sui,https://i2.au.reastatic.net/150x200/f4bbb1d7f1fcee5076038fb618684909e4561042c51dc9cdb59e95ad9b8e7844/main.jpg,Sold,"$730,000 ",4,3,2,774,m²,House,Sold on 04 Mar 2020
"17 Selvage Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132611062,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$1,170,000 ",5,3,4,,,House,Sold on 02 Mar 2020
"40 Keats Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132531826,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$430,000 ",3,1,2,430,m²,House,Sold on 20 Feb 2020
"56 Dunedin Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132403998,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$1,100,000 ",5,3,2,902,m²,House,Sold on 18 Feb 2020
"613 Beenleigh Road, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132390722,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$760,000 ",6,3,2,803,m²,House,Sold on 07 Feb 2020
"5 Julieann Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132399698,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Kevin Chiu,https://i2.au.reastatic.net/150x200/8ea9bb76ff004a1127dffc8c88ef69cd252dcaf78fae79c5a85aff9867954f35/main.jpg,Sold,"$700,000 ",3,1,1,584,m²,House,Sold on 03 Feb 2020
"79 Dixon Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132189470,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Alex Fan,https://i2.au.reastatic.net/150x200/89ea9dc363279d17c57260f549b1fdf2309b4a1f61ed583a317491b39fe38fc8/main.jpg,Sold,"$700,000 ",4,2,2,962,m²,House,Sold on 31 Jan 2020
"41 Agnes Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132130734,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$518,888 ",3,1,2,546,m²,House,Sold on 23 Jan 2020
"27 Dyson Avenue, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132483590,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Peter Ou,https://i2.au.reastatic.net/150x200/8141596b0e32602d886e1636f7905ce1a3ae4bab5b9e8005827fb3177c09167a/main.jpg,Sold,"$605,000 ",4,2,2,644,m²,House,Sold on 20 Jan 2020
"58 Dunedin Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132304910,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$1,850,000 ",5,3,6,"1,023",m²,House,Sold on 16 Jan 2020
"42 Altandi Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132505550,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Darrell Plumridge,https://i2.au.reastatic.net/150x200/56b9743d2af4667e6ba5057fbff0d69195b3ed5aadec9b21c3ef8f2dd907d86f/main.jpg,Sold,"$623,000 ",3,1,1,608,m²,House,Sold on 13 Jan 2020
"19 Pinecone Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132310786,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$777,000 ",4,2,2,735,m²,House,Sold on 07 Jan 2020
"14 Batford Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132465158,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Gordon Sui,https://i2.au.reastatic.net/150x200/f4bbb1d7f1fcee5076038fb618684909e4561042c51dc9cdb59e95ad9b8e7844/main.jpg,Sold,"$856,000 ",6,4,2,,,House,Sold on 30 Dec 2019
"11 Naldi Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132104178,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$1,100,000 ",6,3,6,"1,000",m²,House,Sold on 20 Dec 2019
"8 Pater Street, Sunnybank",https://www.realestate.com.au/sold/property-residential+land-qld-sunnybank-202496282,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$510,000 ",,,,529,m²,Residential Land,Sold on 17 Dec 2019
"85 Dixon Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132189990,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$601,000 ",4,3,3,401,m²,House,Sold on 16 Dec 2019
"27 Delafield Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132220730,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Emily Xiong,https://i2.au.reastatic.net/150x200/d8a1d93a0740bbbaa88c5015863d2dae840ad32be0df2268776899c24f90735e/main.jpg,Sold,"$680,000 ",4,1,2,607,m²,House,Sold on 12 Dec 2019
"24 Samara Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132080578,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,Mark Allen,https://i2.au.reastatic.net/150x200/fea5ddf41337d46a099fc3070116c5768d409798837153ab8013cb3e9451055d/main.jpg,Sold,"$710,000 ",4,2,2,645,m²,House,Sold on 11 Dec 2019
"42 Devenish Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131727138,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$1,130,000 ",5,3,5,766,m²,House,Sold on 06 Dec 2019
"51 Kimmax Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-132318646,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Ross Bischoff,https://i2.au.reastatic.net/150x200/4e6cd65493450588bdde77fde3717c5ad7be4ab893979d5e090ad7654ad9e85e/main.jpg,Sold,"$715,000 ",3,2,2,615,m²,House,Sold on 06 Dec 2019
"18 Tarrawonga Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131793298,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$695,050 ",4,2,3,617,m²,House,Sold on 02 Dec 2019
"49 Breton Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-130018998,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Rocky Glanville,https://i2.au.reastatic.net/150x200/8eb37f0e75457521c11fadb718f615114547f15d1b4919990395968537f6c263/main.jpg,Sold,"$625,000 ",4,2,2,,,House,Sold on 02 Dec 2019
"43 Mitchell Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131377450,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$860,000 ",3,1,5,809,m²,House,Sold on 29 Nov 2019
"43 Keats Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131926686,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$485,000 ",2,1,2,776,m²,House,Sold on 28 Nov 2019
"9/25 Dixon Street, Sunnybank",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank-132251878,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,EMMA WALTER,https://i2.au.reastatic.net/150x200/e4191f782b642128f19c7844ca55c95fb1332b79f183976a85bae5384537fe28/main.jpg,Sold,"$349,000 ",3,2,2,195,m²,Townhouse,Sold on 27 Nov 2019
"12 Odin Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131821994,https://i2.au.reastatic.net/340x64/8d92e223c00440ea7996646e1eba13ee8957706324111433463c387d548e1e22/logo.gif,Adam Nobel,https://i2.au.reastatic.net/150x200/be971637dbff98dae30665f514982f867e9d44cd066c77a867fce01a67e7cad1/main.jpg,Sold,"$710,000 ",3,1,2,551,m²,House,Sold on 21 Oct 2019
"44 Station Road, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131687910,https://i2.au.reastatic.net/340x64/be9465559d47bfe900dd849835b7177c392ea02cbe222fe627ee3d9045dd43ec/logo.jpg,,,Sold,"$1,040,000 ",5,2,3,"1,287",m²,House,Sold on 09 Oct 2019
"70 Shelley Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131509410,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$1,020,000 ",6,5,4,,,House,Sold on 09 Oct 2019
"5A Jundal Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-131694578,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,,,Sold,"$720,000 ",4,2,1,679,m²,House,Sold on 08 Oct 2019
"4 Gleneagles Court, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-130500486,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$930,000 ",4,3,2,"1,341",m²,House,Sold on 30 Sep 2019
"59 Boorman Street, Sunnybank",https://www.realestate.com.au/sold/property-house-qld-sunnybank-130922234,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Jason Yu,https://i2.au.reastatic.net/150x200/8d7a4a0c1852ad9ca015831c0da073c58cb5e860b2cff2b5426f5d5ccbb8e7cf/main.jpg,Sold,"$1,150,000 ",5,4,2,515,m²,House,Sold on 27 Sep 2019
